case_slug,fluid,group,series,unit,n_window,t_start,t_end,verdict,rel_drift_over_window,drift_ratio,near_zero_mean,trend_resolved,osc_mean,osc_rmse_about_mean,osc_rmse_about_trend,osc_var_about_mean,osc_peak_to_peak,osc_cov,fit_slope,fit_r2,fit_slope_se,fit_t_stat,unc_tau_int,unc_n_eff,unc_sem_naive,unc_sem_corrected,unc_rel_sem_corrected
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt1_jin_hi10q_corrected__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 1 (0.887519 -0.245426 0),K,256,3756.33125,4010.59036,steady,0.00040352949753455535,0.9203708658265926,False,False,424.1581512421881,0.19068788084572413,0.18596886537931165,0.03636186790143309,0.8568179999999757,0.0004495678800166312,-0.0005705344188198203,0.048882225076630204,0.00015790891769003958,-3.6130601562333924,33.92199393587765,7.546726188440273,0.011917992552857758,0.06941347644869647,0.0001636499882070223
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt1_jin_hi10q_corrected__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 2 (-0 0 0),K,256,3756.33125,4010.59036,steady,0.000354901309080557,2.8831439360146462,False,False,421.8803071406257,0.06369473893786506,0.05193145975447926,0.004057019768362784,0.23045400000000882,0.0001509782226375256,0.0004990862442650518,0.33525674849757336,4.4095771553843856e-05,11.31823362373044,44.44852582231626,5.759471101997046,0.0039809211836165665,0.026540693102741483,6.291048113296896e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt1_jin_hi10q_corrected__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 3 (-0 0.323501 0),K,256,3756.33125,4010.59036,steady,0.00015017387808114837,2.2769763171273847,False,False,430.16271182031124,0.03252815163389475,0.028370608053340414,0.0010580806487176496,0.15713499999998248,7.561825035053828e-05,-0.00021533067546653195,0.2392910669978141,2.4089903451170303e-05,-8.938627583252977,40.56849825350468,6.310314924656704,0.0020330094771184217,0.012948929575326068,3.010239897486775e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt1_jin_hi10q_corrected__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 4 (-0 0.574779 0),K,256,3756.33125,4010.59036,steady,0.00045554763980378314,3.951692695314488,False,True,431.2335733828123,0.0693739776743481,0.04971222504007432,0.004812748778360947,0.22418800000002648,0.00016087332238569422,-0.0006548247885289723,0.48650855628565937,4.221138649219884e-05,-15.512989336419727,48.84813366614916,5.240732465842461,0.004335873604646756,0.030304044930798562,7.027292586029061e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt1_jin_hi10q_corrected__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 5 (-0 0.949515 0),K,256,3756.33125,4010.59036,steady,0.0007608884531518031,4.136811493528975,False,True,433.1155532226562,0.11373469826009736,0.07966343737032215,0.012935581588315393,0.37519500000001926,0.00026259666136170496,-0.0010985087444252478,0.5093948261755955,6.764340444276998e-05,-16.23970220710352,43.08531467569244,5.94169967022263,0.007108418641256085,0.0466592368955855,0.00010772930352745588
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt1_jin_hi10q_corrected__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,wall_temperature,wall T (spatial mean),K,256,3756.33125,4010.59036,steady,3.757873901052431e-05,1.4486124404613994,False,False,429.8042598439268,0.0118381610060945,0.011149636476366352,0.00014014205600621635,0.04957011363626407,2.7543144896686802e-05,5.3838340354288334e-05,0.11294013304896289,9.467321452057751e-06,5.68675529049311,36.02401366858467,7.106370832388645,0.0007398850628809062,0.0044407907433492945,1.0332123615903347e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt1_jin_hi10q_corrected__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,heat,total_Q,W,255,3757.0,4010.590361,not steady (drifting),0.10985474430579001,0.7792736988946635,False,False,0.3223781490196079,0.04626914375550939,0.045445867325633944,0.0021408336638679935,0.28858500000000004,0.14352444139349899,-0.00011804923043440963,0.03526981482178648,3.881541586767399e-05,-3.0412975823021555,36.07339444188193,7.0689216788520435,0.002897486174741074,0.017402629640279735,0.05398203846384533
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt1_jin_lo10q_corrected__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,mdot,lower (heater),kg/s,301,6077.0,6377.0,steady,0.0010315190598741216,65.99202615661231,False,True,-0.010420655851993353,3.117583564422633e-06,1.6288490827983015e-07,9.71932728115813e-12,1.0610170000001362e-05,0.0002991734501841623,3.583035042573316e-08,0.9972702335688641,1.0841060739378736e-10,330.5059466698134,56.390891476302635,5.337741470650281,1.7969452929254192e-07,1.3493957426248752e-06,0.00012949240065026723
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt1_jin_lo10q_corrected__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 0 (0.887519 0.70409 0),K,301,6077.0,6377.0,steady,0.0014941347386926756,329.644677334279,False,True,424.35828363787385,0.18365319498041985,0.0019234299742458296,0.03372849602651611,0.6341669999999908,0.0004327786261317342,-0.0021134948441178234,0.9998903128422056,1.2801690100667723e-06,-1650.9498570095723,63.045972786694634,4.7742938477352475,0.010585594176748151,0.08405119944604308,0.0001980665929871848
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt1_jin_lo10q_corrected__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 1 (0.887519 -0.245426 0),K,301,6077.0,6377.0,steady,0.0015320036954397764,337.51959586303025,False,True,417.62161746843867,0.1853180518967894,0.0018955873054458826,0.03434278035882113,0.6399680000000103,0.0004437463104045246,-0.0021326595375239493,0.9998953709864191,1.2616378848204682e-06,-1690.3895826078717,63.76573068043843,4.720403840559118,0.010681554934092554,0.08529589855064304,0.0002042420578410053
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt1_jin_lo10q_corrected__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 2 (-0 0 0),K,301,6077.0,6377.0,steady,0.0014918045615505617,337.1017718697034,False,True,414.51085025581386,0.17911123666659512,0.0018343694065863201,0.03208083510023705,0.6185179999999946,0.000432102649559251,-0.002061230590746083,0.9998951114860537,1.220893351340822e-06,-1688.2970068453376,63.02248203640912,4.776073399110294,0.010323800051778085,0.08195724219107842,0.000197720378466568
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt1_jin_lo10q_corrected__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 3 (-0 0.323501 0),K,301,6077.0,6377.0,steady,0.001079555721738281,223.6103015726218,False,True,424.31836798338895,0.13269082034114918,0.0020485430178016554,0.01760685380280713,0.457965999999999,0.0003127152401433249,-0.001526917739983723,0.9997616536978847,1.3634399600154976e-06,-1119.9009745661021,64.24820250887717,4.684955971467231,0.007648171736195257,0.06130390254569482,0.00014447619328158504
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt1_jin_lo10q_corrected__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 4 (-0 0.574779 0),K,301,6077.0,6377.0,steady,0.0011551808001507942,259.91204943774795,False,True,425.36004283720945,0.14233024216525744,0.0018905154866802442,0.02025789783482083,0.4913940000000139,0.0003346112183361073,-0.0016378925154562124,0.9998235725723114,1.2582622562322782e-06,-1301.7099633590642,63.16479423550835,4.7653127607402475,0.008203778773357765,0.06520058364444374,0.0001532832825799691
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt1_jin_lo10q_corrected__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,temperature,probe 5 (-0 0.949515 0),K,301,6077.0,6377.0,steady,0.0011942330727194115,295.56075941578683,False,True,427.3467778504983,0.14782618829985247,0.0017267233195567462,0.021852581947263444,0.510735000000011,0.0003459162346874358,-0.0017011721854304676,0.9998635596732003,1.1492478084744934e-06,-1480.2483614814078,64.22754445802423,4.68646283366349,0.008520559842177686,0.06828554660797385,0.00015978954363817075
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt1_jin_lo10q_corrected__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,wall_temperature,wall T (spatial mean),K,301,6077.0,6377.0,steady,0.001502859154508046,334.6155268434259,False,True,422.3837936676985,0.1838657619806821,0.0018970528863903188,0.03380661842873684,0.6348913863637335,0.0004353049637253237,-0.0021159445034311278,0.99989354718629,1.2626133252222156e-06,-1675.8452181381253,62.91503397327605,4.78423011148422,0.01059784633495528,0.08406105491471036,0.00019901581494114712
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt1_jin_lo10q_corrected__viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,salt1,heat,total_Q,W,301,6077.0,6377.0,not steady (drifting),0.0801503461016237,325.10761094474947,False,True,-9.502382259136205,0.2206046229795426,0.0023426680927169357,0.048666399679946126,0.7616899999999998,0.023215717592021626,0.0025387307561989857,0.9998872303308088,1.5591995202967322e-06,1628.226999271933,63.11941078882359,4.768739065183057,0.012715439078666383,0.1010212712874383,0.010631152118755266
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt2_jin_hi10q_corrected__viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,salt2,mdot,lower (heater),kg/s,301,9374.0,9674.0,steady,0.00365252970735423,34.911793100650314,False,True,-0.014132936199136211,1.5024216000958666e-05,1.478611229468057e-06,2.2572706644346241e-10,5.3896169999999646e-05,0.0010630640221723302,-1.720698977316233e-07,0.9903144483186883,9.841129124775777e-10,-174.84771874237936,4.405825892162202,68.31863250326519,8.659814136471217e-07,1.8177001220998497e-06,0.00012861447164892357
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt2_jin_hi10q_corrected__viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,salt2,temperature,probe 0 (0.887519 0.70409 0),K,301,9374.0,9674.0,steady,0.001179414203239568,25.4733724725779,False,True,454.64486578073075,0.15672698752129316,0.021050004772983088,0.02456334861749958,0.5970239999999762,0.0003447239797861932,0.0017873820404391359,0.9819608186227943,1.4010161083559406e-05,127.57755102020823,2.2264175164590383,135.19476817570117,0.009033593380292458,0.013479191496709043,2.9647737192769444e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt2_jin_hi10q_corrected__viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,salt2,temperature,probe 1 (0.887519 -0.245426 0),K,301,9374.0,9674.0,steady,0.001348387655408177,13.049400075549292,False,True,449.61771631229203,0.18163637693323104,0.04645876245792019,0.03299177342543078,0.7528619999999933,0.00040397958163879697,0.002020863261094368,0.9345771268101126,3.092135858390321e-05,65.35493114284999,1.7673929694941872,170.30734262009858,0.01046934671708289,0.013918298431921852,3.095584966286023e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt2_jin_hi10q_corrected__viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,salt2,temperature,probe 2 (-0 0 0),K,301,9374.0,9674.0,steady,0.0013423402674684554,279.09777662940115,False,True,446.04440919601336,0.1734307761213827,0.0021452817674646857,0.030078234106065162,0.5979759999999601,0.0003888195268134588,0.001995811238476619,0.9998469912214398,1.4278259532928336e-06,1397.7972832570422,53.47091219960602,5.6292288202672145,0.009996383749137343,0.07309736407399925,0.00016387911734115415
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt2_jin_hi10q_corrected__viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,salt2,temperature,probe 3 (-0 0.323501 0),K,301,9374.0,9674.0,steady,0.001263579082897273,302.031567253421,False,True,453.7459728338867,0.1660717669453503,0.0018982913787309744,0.027579831776350743,0.5734709999999836,0.0003660016328258368,0.001911146400739245,0.9998693425620654,1.2634376232392693e-06,1512.6559203131415,62.044900057933596,4.851325406583705,0.009572217511851083,0.07539900301116334,0.00016617007648631274
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt2_jin_hi10q_corrected__viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,salt2,temperature,probe 4 (-0 0.574779 0),K,301,9374.0,9674.0,steady,0.0012469150943297488,298.98111686952456,False,True,454.4059095382057,0.16412019705115163,0.0018951216501177696,0.026935439080108845,0.5668479999999931,0.0003611753139785095,0.001888685291852757,0.9998666631697347,1.261327960607783e-06,1497.3784383109019,62.7785443603303,4.794631718001439,0.009459730893201464,0.07495220308987059,0.00016494548489926435
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt2_jin_hi10q_corrected__viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,salt2,temperature,probe 5 (-0 0.949515 0),K,301,9374.0,9674.0,steady,0.001220975906401899,291.89403449288125,False,True,456.1506020631233,0.16132361536830528,0.001908051652297049,0.026025308875500905,0.5578500000000304,0.00035366305478641216,0.0018564963160326462,0.9998601107435362,1.2699337265112181e-06,1461.8844096162736,61.308012069841205,4.909635622455107,0.009298538604769481,0.07280703004145268,0.0001596118249371015
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt2_jin_hi10q_corrected__viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,salt2,wall_temperature,wall T (spatial mean),K,301,9374.0,9674.0,steady,0.0011776311833194535,264.28101583032975,False,True,452.5985999488825,0.1543873747252378,0.002016770758777151,0.023835461474550994,0.5323102272727738,0.00034111323972870145,0.0017766474160884349,0.9998293565955163,1.3422934343152665e-06,1323.5909307674906,47.932310723033225,6.279688908370497,0.008898740340614006,0.06160879542056456,0.0001361223729537007
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt2_jin_hi10q_corrected__viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,salt2,heat,total_Q,W,301,9374.0,9674.0,not steady (drifting),0.08652193467438302,54.41789188000116,False,True,8.04883508305647,0.20210815061724585,0.012797276028199557,0.04084770454592334,0.7073999999999989,0.025110236267941666,-0.002321335944203647,0.9959907104802471,8.517427930275992e-06,-272.5395463520439,4.644992974640136,64.80095914963564,0.011649320135570478,0.025106901054320924,0.0031193210937037626
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt2_jin_hi5q_corrected__viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,salt2,mdot,lower (heater),kg/s,301,9480.0,9780.0,steady,0.0018660749473936088,17.10226641305999,False,True,-0.013679032516611294,7.542426415015634e-06,1.4925565575529867e-06,5.688819622592559e-11,2.7970449999999494e-05,0.0005513859555386245,-8.508699961276961e-08,0.9608402933246953,9.933944444743642e-10,-85.65278383229914,4.735988999039647,63.55589087327611,4.347382311854317e-07,9.460915780675464e-07,6.916363250972969e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt2_jin_hi5q_corrected__viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,salt2,temperature,probe 0 (0.887519 0.70409 0),K,301,9480.0,9780.0,steady,0.0005796758303498043,12.885749280565205,False,True,452.87885552491724,0.07871812098721336,0.020373120794785513,0.006196542571757561,0.3269639999999754,0.00017381716992720652,0.0008750764220809181,0.9330168321911174,1.3559650327305328e-05,64.53532362252439,2.26615295153228,132.82422079960494,0.004537237063671241,0.006830241829499736,1.5081829823083756e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt2_jin_hi5q_corrected__viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,salt2,temperature,probe 1 (0.887519 -0.245426 0),K,301,9480.0,9780.0,steady,0.0006747106244398131,7.120250946105035,False,True,447.69746610299,0.09723227510211697,0.04242353804674661,0.009454115321533755,0.46765299999998433,0.0002171829917834498,0.0010068874563815683,0.8096324701789464,2.8235651639009188e-05,35.6601458770831,1.8395523092466806,163.62676858222272,0.005604375166044229,0.007601219449206128,1.6978473243039343e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt2_jin_hi5q_corrected__viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,salt2,temperature,probe 2 (-0 0 0),K,301,9480.0,9780.0,steady,0.0006697290746903352,292.38664486899205,False,True,443.9966649269101,0.0861313706982544,0.001017000881488036,0.0074186130183601165,0.2974699999999757,0.00019399103079396595,0.0009911915852236477,0.9998605816491051,6.768808998113162e-07,1464.3515358461839,55.99809740351398,5.375182621492274,0.004964529673420516,0.03715050713966868,8.36729418807331e-05
modern_runs__2026-07-04_corrected_salt_q_perturbations__salt2_jin_hi5q_corrected__viscosity_screening_salt_test_2_jin_coarse_mesh_continuation,salt2,temperature,probe 3 (-0 0.323501 0),K,301,9480.0,9780.0,steady,0.0006233168699877042,290.51934827572904,False,True,451.8321797674417,0.08157722492793291,0.0009694177744921375,0.00665484362694256,0.28168199999998933,0.00018054762051237865,0.0009387820668412116,0.9998587839363052,6.452112160721278e-07,1454.9996085875011,57.613731017206796,5.224449010429544,0.0047020330751363585,0.03569017521565831,7.898989229591408e-05
